Timestamp,User,Message,Message_long
2024-05-09 17:29:21+00:00,Niibler,Mercy doing some real work,26
2024-05-09 17:29:36+00:00,kunmilan99,catJAM catJAM catJAM,20
2024-05-09 17:30:34+00:00,RealDrLing,dang,4
2024-05-09 17:30:47+00:00,爪口长工,peepoTalk dva's right click doesn't block winton's gun,54
2024-05-09 17:31:17+00:00,roxa0,booom,5
2024-05-09 17:31:20+00:00,1SKELTON,first kill Pog,14
2024-05-09 17:31:20+00:00,爪口长工,MERCY PICK LETSGO,17
2024-05-09 17:31:30+00:00,Risc__V,first kill of the week LETSGO,29
2024-05-09 17:31:37+00:00,roxa0,@Risc__V Pog,12
2024-05-09 17:31:47+00:00,akitox1c,whats up? :),12
2024-05-09 17:32:25+00:00,1SKELTON,what was that,13
2024-05-09 17:32:27+00:00,bilaltothefuture,"have to leave, see you next guys : ))",37
2024-05-09 17:32:37+00:00,IvanOnMyOwn,VibePls la la la aa,19
2024-05-09 17:32:38+00:00,klimzaa,OMEYES,6
2024-05-09 17:32:47+00:00,akitox1c,Doro you stream 3 or more games per stream?,43
2024-05-09 17:32:49+00:00,爪口长工,LMAOOOOOOOOO,12
2024-05-09 17:33:02+00:00,IvanOnMyOwn,report them,11
2024-05-09 17:33:12+00:00,Martin_Gales,@akitox1c yes she does,22
2024-05-09 17:33:15+00:00,IvanOnMyOwn,@akitox1c pretty much yes omE,29
2024-05-09 17:33:20+00:00,Martin_Gales,"cs, ow2, marbies",16
2024-05-09 17:33:39+00:00,roxa0,we watch marbies,16
2024-05-09 17:33:41+00:00,akitox1c,"i mean u stream cs first, second is over, next one is valo or another game?",75
2024-05-09 17:33:45+00:00,Banties1g,when u gonna play PvE ow :D !,29
2024-05-09 17:34:07+00:00,roxa0,banger,6
2024-05-09 17:34:15+00:00,Banties1g,spitting DansGame,17
2024-05-09 17:34:16+00:00,Martin_Gales,its not,7
2024-05-09 17:34:29+00:00,Risc__V,it was supposed to be yeah,26
2024-05-09 17:34:30+00:00,Martin_Gales,yes it is,9
2024-05-09 17:34:43+00:00,IvanOnMyOwn,kind of,7
2024-05-09 17:34:49+00:00,爪口长工,basically,9
2024-05-09 17:34:55+00:00,IvanOnMyOwn,they promised a bunch of content and did like 10% of it,55
2024-05-09 17:34:58+00:00,Martin_Gales,"the planned on making a pve mode so they made ow2, but then the scraped it and people got mad",93
2024-05-09 17:34:59+00:00,Risc__V,dogshit blizzard classic,24
2024-05-09 17:35:02+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 17:35:02+00:00,Martin_Gales,they*,5
2024-05-09 17:35:06+00:00,Banties1g,only reason they made ow2 was for pve and they scrapped it bc they made some skins for a female kpop group AINTNOWAY,116
2024-05-09 17:35:07+00:00,爪口长工,LOL,3
2024-05-09 17:35:46+00:00,爪口长工,HAHAAHAHAHAHAHAHA,17
2024-05-09 17:35:47+00:00,roxa0,dont be shy Flirt,17
2024-05-09 17:35:48+00:00,Martin_Gales,wow doro is such a fan that she named her ow account after me,61
2024-05-09 17:35:51+00:00,ylb_cat_soul22,yo,2
2024-05-09 17:35:56+00:00,Banties1g,yo,2
2024-05-09 17:35:59+00:00,corpoket,yo,2
2024-05-09 17:36:00+00:00,Risc__V,@noobhunterow I got you brother,31
2024-05-09 17:36:03+00:00,爪口长工,catAsk you need to shoot the thing first,40
2024-05-09 17:36:14+00:00,Banties1g,guy is stupid,13
2024-05-09 17:36:25+00:00,roxa0,whoopsie daisy,14
2024-05-09 17:36:40+00:00,akitox1c,ok :) I heard earlier that Resident Evil is in your plans? what part and when exactly? i want to see it ;),106
2024-05-09 17:36:41+00:00,corpoket,Daughter is winning for once,28
2024-05-09 17:36:51+00:00,Martin_Gales,You got this M4RTI4N,20
2024-05-09 17:36:53+00:00,爪口长工,Listening,9
2024-05-09 17:36:56+00:00,IvanOnMyOwn,@corpoket you hvae a daughter?,30
2024-05-09 17:36:59+00:00,RealDrLing,Listening,9
2024-05-09 17:37:02+00:00,Banties1g,WTF IS HE DOING,15
2024-05-09 17:37:02+00:00,Niibler,Lmao,4
2024-05-09 17:37:03+00:00,jeffzto,HUUUGE,6
2024-05-09 17:37:06+00:00,爪口长工,LOL,3
2024-05-09 17:37:07+00:00,jeffzto,wtf damn,8
2024-05-09 17:37:20+00:00,corpoket,"@ivanonmyown yes, her name is Dora",34
2024-05-09 17:37:25+00:00,ozen0416,goat,4
2024-05-09 17:37:31+00:00,roxa0,gg,2
2024-05-09 17:37:34+00:00,ylb_cat_soul22,EZ,2
2024-05-09 17:37:34+00:00,Banties1g,you shouldve seen old hogs hook HEHE,36
2024-05-09 17:37:35+00:00,爪口长工,three times on the TANK is insane,33
2024-05-09 17:37:40+00:00,Banties1g,hook 1.0 AINTNOWAY,18
2024-05-09 17:37:40+00:00,corpoket,GeeGee,6
2024-05-09 17:37:47+00:00,akitox1c,@Martin_Gales can you tell me please? If you know,49
2024-05-09 17:37:56+00:00,roxa0,you are really enjoying bro,27
2024-05-09 17:38:02+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 17:38:13+00:00,爪口长工,@Banties1g renxSMUG oh the memories,35
2024-05-09 17:38:13+00:00,roxa0,noope,5
2024-05-09 17:38:26+00:00,latjo54,when we getting 100 days in hardcore?,37
2024-05-09 17:38:31+00:00,ylb_cat_soul22,in tf2 as enginner,18
2024-05-09 17:38:41+00:00,Martin_Gales,"@akitox1c shes gonna play RE 2, she has played 1, 7, 8. shes gonna play it stating on sunday",92
2024-05-09 17:38:43+00:00,Banties1g,hook 1.0 used to go around corners and homing straight to your nans forehead while shes making you some toast,109
2024-05-09 17:38:44+00:00,latjo54,@ylb_cat_soul22 sentry coming up,32
2024-05-09 17:38:47+00:00,Banties1g,shit was crazy,14
2024-05-09 17:39:31+00:00,Banties1g,you,3
2024-05-09 17:39:41+00:00,ozen0416,dps,3
2024-05-09 17:39:41+00:00,Banties1g,support,7
2024-05-09 17:39:43+00:00,akitox1c,"@Martin_Gales ohh thank you brother :) sounds cool, i like watching single games :)",83
2024-05-09 17:39:45+00:00,Martin_Gales,support players are the best,28
2024-05-09 17:39:54+00:00,Niibler,dps is the worst but prob the best one to play solo,51
2024-05-09 17:40:03+00:00,Banties1g,"they just sit on lucio, moira or mercy",38
2024-05-09 17:40:07+00:00,ylb_cat_soul22,i like those that do damage,27
2024-05-09 17:40:08+00:00,Banties1g,then get gm,11
2024-05-09 17:40:23+00:00,Risc__V,GoodTake,8
2024-05-09 17:40:28+00:00,Banties1g,TALK YOUR SHIT,14
2024-05-09 17:40:28+00:00,Martin_Gales,tanks need to learn how to not die,34
2024-05-09 17:40:28+00:00,Banties1g,TALK YOUR SHIT 󠀀,16
2024-05-09 17:40:33+00:00,Niibler,I think all classes are like that tbh,37
2024-05-09 17:40:59+00:00,klimzaa,not die,7
2024-05-09 17:41:00+00:00,klimzaa,lol,3
2024-05-09 17:41:16+00:00,Martin_Gales,doro when i played ow with you we never lost mhm,48
2024-05-09 17:41:26+00:00,Risc__V,playing tank as a dps classic,29
2024-05-09 17:41:29+00:00,Banties1g,reinhog,7
2024-05-09 17:41:32+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 17:41:44+00:00,Martin_Gales,dude i remember that,20
2024-05-09 17:41:55+00:00,ylb_cat_soul22,@Martin_Gales for me its impossible,35
2024-05-09 17:41:56+00:00,roxa0,Listening,9
2024-05-09 17:41:57+00:00,Martin_Gales,best part is that you healed yourself when he said that,55
2024-05-09 17:42:02+00:00,Martin_Gales,i even clipped it,17
2024-05-09 17:42:24+00:00,Martin_Gales,you healed yourself even before he said that*,45
2024-05-09 17:42:57+00:00,lajosbarnabas,yo,2
2024-05-09 17:43:10+00:00,IvanOnMyOwn,fuck orisa ON GOD,17
2024-05-09 17:43:12+00:00,IvanOnMyOwn,gkeyBased,9
2024-05-09 17:43:15+00:00,Martin_Gales,https://clips.twitch.tv/LitigiousHumbleTaroAMPEnergy-IX-WUaE7Rxcq5UvF,69
2024-05-09 17:43:21+00:00,Risc__V,@IvanOnMyOwn frfr,17
2024-05-09 17:43:24+00:00,Banties1g,martin?,7
2024-05-09 17:43:32+00:00,Martin_Gales,@Banties1g what?,16
2024-05-09 17:43:33+00:00,Lonitref,have you tried other roles? dps could be fun,44
2024-05-09 17:43:54+00:00,klimzaa,@IvanOnMyOwn i agree in every way possible Devious,50
2024-05-09 17:44:00+00:00,IvanOnMyOwn,Doro dps PepeLaugh,18
2024-05-09 17:44:04+00:00,roxa0,SCHIZO,6
2024-05-09 17:44:07+00:00,IvanOnMyOwn,@klimzaa yabbeHuh,17
2024-05-09 17:44:11+00:00,Martin_Gales,What did i do banties MONKA ?,29
2024-05-09 17:44:16+00:00,redzyy,YANITED,7
2024-05-09 17:44:24+00:00,Banties1g,why do u have that saved omE,28
2024-05-09 17:44:33+00:00,Martin_Gales,@Banties1g i clip most things,29
2024-05-09 17:44:45+00:00,Risc__V,PepePls,7
2024-05-09 17:45:01+00:00,klimzaa,pay him already weirdChamp,26
2024-05-09 17:45:25+00:00,roxa0,i also clip if it was soo funny,31
2024-05-09 17:45:39+00:00,klimzaa,?,1
2024-05-09 17:45:42+00:00,ylb_cat_soul22,lets go,7
2024-05-09 17:45:53+00:00,ylb_cat_soul22,its the play of the game?,25
2024-05-09 17:46:05+00:00,Risc__V,Chillin what happened lol,25
2024-05-09 17:46:43+00:00,Banties1g,omE,3
2024-05-09 17:46:44+00:00,ylb_cat_soul22,nt,2
2024-05-09 17:46:46+00:00,lajosbarnabas,REMEMBER THE TIME VibePls,25
2024-05-09 17:46:51+00:00,ylb_cat_soul22,gg,2
2024-05-09 17:46:53+00:00,Martin_Gales,nt,2
2024-05-09 17:46:55+00:00,Martin_Gales,gg,2
2024-05-09 17:46:56+00:00,IvanOnMyOwn,is Kiriku japanese?,19
2024-05-09 17:46:57+00:00,ylb_cat_soul22,you played good,15
2024-05-09 17:47:05+00:00,roxa0,Sadding,7
2024-05-09 17:47:25+00:00,Martin_Gales,"@Banties1g just looked, i have made 1017 dorozea clips",54
2024-05-09 17:47:29+00:00,Banties1g,AINTNOWAY,9
2024-05-09 17:47:36+00:00,ylb_cat_soul22,@Martin_Gales ????,18
2024-05-09 17:47:37+00:00,Risc__V,any wins modCheck,17
2024-05-09 17:47:42+00:00,roxa0,@Martin_Gales  catDespair,25
2024-05-09 17:47:47+00:00,IvanOnMyOwn,you are making me want to play,30
2024-05-09 17:47:50+00:00,lajosbarnabas,why is the tank dealing the most dmg? AINTNOWAY,47
2024-05-09 17:47:52+00:00,IvanOnMyOwn,but ik its gonna be pain,24
2024-05-09 17:47:53+00:00,Goon_The_Boon,"Hello doro, hru AlienPls3",25
2024-05-09 17:48:02+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 17:48:21+00:00,ylb_cat_soul22,its mean that nowone alse made clips Hmm,40
2024-05-09 17:48:28+00:00,roxa0,mhm,3
2024-05-09 17:48:31+00:00,roxa0,deleted LOL,11
2024-05-09 17:48:35+00:00,IvanOnMyOwn,first message and nothing nice to say,37
2024-05-09 17:48:40+00:00,peroni_nasturo_azuro,Something about peroni,22
2024-05-09 17:48:58+00:00,ylb_cat_soul22,i dont know why i write like that,33
2024-05-09 17:48:59+00:00,roxa0,@IvanOnMyOwn it was okay if he say hey doro have a good game first meesage,74
2024-05-09 17:49:08+00:00,Goon_The_Boon,Not the pepperoni again,23
2024-05-09 17:49:09+00:00,Martin_Gales,"@ylb_cat_soul22 well thats why i find alot of shorts and compilation videos doro has boring, since its stuff i have already clipped mhm",135
2024-05-09 17:49:25+00:00,peroni_nasturo_azuro,Drink peroni and i shall disappear,34
2024-05-09 17:49:36+00:00,Banties1g,hes right,9
2024-05-09 17:49:38+00:00,Banties1g,who said that,13
2024-05-09 17:49:39+00:00,IvanOnMyOwn,hesRight,8
2024-05-09 17:49:58+00:00,peroni_nasturo_azuro,Chat makes the streamer as peroni makes the man FailFish,56
2024-05-09 17:49:59+00:00,ylb_cat_soul22,paul didnt made too? he is made the youtyube videos,51
2024-05-09 17:50:05+00:00,roxa0,you are just too honest,23
2024-05-09 17:50:08+00:00,Risc__V,developing a reputation classic,31
2024-05-09 17:50:10+00:00,Banties1g,doro try to eat zarya grav,26
2024-05-09 17:50:14+00:00,ylb_cat_soul22,youtube*,8
2024-05-09 17:50:15+00:00,IvanOnMyOwn,@peroni_nasturo_azuro i disagree,32
2024-05-09 17:50:35+00:00,IvanOnMyOwn,peroni is salvation for the man,31
2024-05-09 17:51:11+00:00,peroni_nasturo_azuro,"A man may spend his whole life drinking other lager, but upon his first sip of peroni his soul is saved",103
2024-05-09 17:51:16+00:00,ylb_cat_soul22,thats paul made good videos mhm,31
2024-05-09 17:51:23+00:00,ylb_cat_soul22,why*,4
2024-05-09 17:51:27+00:00,Banties1g,dva,3
2024-05-09 17:51:34+00:00,barancely,winton,6
2024-05-09 17:51:35+00:00,Banties1g,eat her next grav,17
2024-05-09 17:51:37+00:00,Banties1g,trust,5
2024-05-09 17:51:46+00:00,peroni_nasturo_azuro,Demoman because he's an alcoholic,33
2024-05-09 17:51:51+00:00,peroni_nasturo_azuro,he's a peroni ambassador in tf2,31
2024-05-09 17:51:52+00:00,Banties1g,only when shes shooting it,26
2024-05-09 17:52:18+00:00,hyp33r_fps,have you heard the new 21 pilots album songs?,45
2024-05-09 17:52:22+00:00,Goon_The_Boon,"Yes, just get close to the ült",30
2024-05-09 17:52:23+00:00,ylb_cat_soul22,what is this nano? AINTNOWAY,28
2024-05-09 17:52:25+00:00,barancely,"usually zarya is counter to diva, winston counters zarya or mirroring zarya works",81
2024-05-09 17:52:28+00:00,IvanOnMyOwn,Winston counters her,20
2024-05-09 17:52:48+00:00,ylb_cat_soul22,yep,3
2024-05-09 17:52:48+00:00,Martin_Gales,ana boost mhm,13
2024-05-09 17:52:57+00:00,Risc__V,WTF IS NONO docnotL,19
2024-05-09 17:53:00+00:00,barancely,"yep, nano= nano boost= ana's ultimate",37
2024-05-09 17:53:03+00:00,Niibler,it's a booster vaccine Kappa,28
2024-05-09 17:53:14+00:00,IvanOnMyOwn,"You do not want to counter Zarya one-on-one as a Winston, instead, focus on baiting out her bubbles and tickling Zarya and her teammates with Winston’s Tesla Cannon. Acting as a threat will peel away Zarya’s attention and strip her of her cooldowns, leaving squishy DPS and support teammates vulnerable.",303
2024-05-09 17:53:17+00:00,barancely,lazer reaches 15 meters iirc,28
2024-05-09 17:53:33+00:00,Banties1g,yes,3
2024-05-09 17:53:34+00:00,Banties1g,no,2
2024-05-09 17:53:48+00:00,Banties1g,when you glow blue you are nanoed mhm,37
2024-05-09 17:53:50+00:00,Martin_Gales,ivan taking backseating to a whole nother level HEHE,52
2024-05-09 17:54:15+00:00,Banties1g,omE,3
2024-05-09 17:54:29+00:00,IvanOnMyOwn,Zoning ult GIGACHAD,19
2024-05-09 17:54:35+00:00,Martin_Gales,@Banties1g noobhunter needs food,32
2024-05-09 17:54:47+00:00,Banties1g,shes gonna grav,15
2024-05-09 17:54:49+00:00,Banties1g,nvm,3
2024-05-09 17:54:50+00:00,rockambole_,your tiktok content is awesome,30
2024-05-09 17:54:52+00:00,Goon_The_Boon,mhm,3
2024-05-09 17:54:55+00:00,ylb_cat_soul22,i find that more like the medic's uberchage with the crits and the invicible Hmm,80
2024-05-09 17:55:02+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 17:55:11+00:00,tomdvid,peepoHey how ur day going doro,30
2024-05-09 17:55:23+00:00,Martin_Gales,im still confused why he added the roar clip,44
2024-05-09 17:55:30+00:00,kurasson19,Which Resident Evil game are you gonna play?,44
2024-05-09 17:55:36+00:00,Martin_Gales,@kurasson19 2,13
2024-05-09 17:55:59+00:00,klimzaa,dude .. gkey.. leaked everywhere drooling,41
2024-05-09 17:56:02+00:00,ylb_cat_soul22,EZ play of the game,19
2024-05-09 17:56:03+00:00,roxa0,gg,2
2024-05-09 17:56:07+00:00,Banties1g,huge,4
2024-05-09 17:56:16+00:00,kurasson19,👌,1
2024-05-09 17:56:16+00:00,Goon_The_Boon,HOLY,4
2024-05-09 17:56:16+00:00,Banties1g,potg,4
2024-05-09 17:56:18+00:00,Martin_Gales,well gkey is in overwatch 2,27
2024-05-09 17:56:20+00:00,tomdvid,ive done nothing peepoHappy,27
2024-05-09 17:56:22+00:00,ylb_cat_soul22,nice ult HOLY,13
2024-05-09 17:56:31+00:00,rednecked__crake,:0,2
2024-05-09 17:56:32+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 17:56:33+00:00,Banties1g,doro carry Ez,13
2024-05-09 17:56:34+00:00,Banties1g,EZ,2
2024-05-09 17:56:49+00:00,Typhu25,@dima_wallhacks hurry up,24
2024-05-09 17:56:52+00:00,klimzaa,ye,2
2024-05-09 17:56:54+00:00,klimzaa,this guy taking his time,24
2024-05-09 17:56:55+00:00,klimzaa,OMEYES,6
2024-05-09 17:57:02+00:00,ylb_cat_soul22,my ow is always crushing so i cant,34
2024-05-09 17:57:12+00:00,rockambole_,I didn't know OW was still a thing... most tiktoks you appear you're playing CS,79
2024-05-09 17:57:22+00:00,rockambole_,gg,2
2024-05-09 17:57:58+00:00,爪口长工,are you done with ow already?,29
2024-05-09 17:58:02+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 17:58:12+00:00,Risc__V,cs bait classic,15
2024-05-09 17:58:14+00:00,Banties1g,@爪口长工 he doesnt know LULW,25
2024-05-09 17:58:27+00:00,Martin_Gales,@爪口长工 shes gonna play with gkey now,35
2024-05-09 17:58:29+00:00,Goon_The_Boon,Overwatch happi,15
2024-05-09 17:58:33+00:00,爪口长工,@Banties1g renxDESPAIR don't tell me it's what im thinking,58
2024-05-09 17:58:52+00:00,tomdvid,what if you do a chess arc on stream like tyler1? Hmm,53
2024-05-09 17:59:01+00:00,barancely,"doro, u still enjoying playin cs or thinking quitting playing cs and playing just ow instead?",93
2024-05-09 17:59:14+00:00,ylb_cat_soul22,@爪口长工 with paul of curse Based,30
2024-05-09 17:59:37+00:00,爪口长工,oh I was gonna say that I'm up for some games,45
2024-05-09 17:59:42+00:00,爪口长工,I still need to do my placements,32
2024-05-09 17:59:45+00:00,aath132,What's the name of the music?,29
2024-05-09 17:59:49+00:00,爪口长工,and I don't wanna do them alone xd,34
2024-05-09 18:00:02+00:00,StreamElements,Wanna see full VODs of certain games doro Played on Stream? Go sub to the VODs Channel -> https://www.youtube.com/@DorozeaVODS,126
2024-05-09 18:00:04+00:00,roxa0,5 hour straight cs is crazy,27
2024-05-09 18:00:21+00:00,ylb_cat_soul22,now its comps i guess,21
2024-05-09 18:00:25+00:00,爪口长工,what a criminal question how do you not know what this is,57
2024-05-09 18:00:42+00:00,roxa0,@aath132 fallen kingdom captainsparklez,39
2024-05-09 18:00:46+00:00,Banties1g,doesnt invite us anymore MYLIFE,31
2024-05-09 18:00:49+00:00,ylb_cat_soul22,i miss to cs and tf2 Sadge,26
2024-05-09 18:00:57+00:00,爪口长工,@Banties1g MYLIFE,17
2024-05-09 18:01:01+00:00,roxa0,yeah its a great strategy,25
2024-05-09 18:01:15+00:00,爪口长工,I can play and then you only need one mhm,41
2024-05-09 18:01:16+00:00,Martin_Gales,@Banties1g she only plays with paul Life,40
2024-05-09 18:01:38+00:00,Banties1g,5 stack qeues are the same time as anything but solo AINTNOWAY,62
2024-05-09 18:01:46+00:00,Banties1g,go qp,5
2024-05-09 18:01:50+00:00,ylb_cat_soul22,@Martin_Gales banties is joining sometimes Hmm,46
2024-05-09 18:02:25+00:00,ylb_cat_soul22,i still want to see his gameplay in cs,38
2024-05-09 18:02:36+00:00,schokopulver,hallo,5
2024-05-09 18:02:53+00:00,roxa0,HUH,3
2024-05-09 18:03:09+00:00,Banties1g,ask gian whys he so good on soldier,35
2024-05-09 18:03:49+00:00,BLNKT,do you have a ranked goal?,26
2024-05-09 18:03:51+00:00,ylb_cat_soul22,paul is good with sniper in tf2 so its mean alot,48
2024-05-09 18:05:25+00:00,Banties1g,good comms,10
2024-05-09 18:05:26+00:00,Banties1g,yes,3
2024-05-09 18:05:30+00:00,Banties1g,not for you tho,15
2024-05-09 18:05:30+00:00,ylb_cat_soul22,mabey,5
2024-05-09 18:05:41+00:00,barancely,if u higher elo yes,19
2024-05-09 18:05:46+00:00,Risc__V,for popular streamers maybe,27
2024-05-09 18:06:11+00:00,ylb_cat_soul22,i imagine your viewer in your match playing againts you LOL,59
2024-05-09 18:06:31+00:00,Banties1g,did he say jungle queen omE,27
2024-05-09 18:07:07+00:00,ylb_cat_soul22,@Banties1g she is austrailin so mabey (i know that its not her name),68
2024-05-09 18:07:16+00:00,Banties1g,mhm,3
2024-05-09 18:07:18+00:00,Banties1g,ofc,3
2024-05-09 18:08:02+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 18:08:07+00:00,Martin_Gales,CLOWNDETECTED,13
2024-05-09 18:08:08+00:00,Martin_Gales,CLOWNDETECTED 󠀀,15
2024-05-09 18:08:09+00:00,Martin_Gales,CLOWNDETECTED,13
2024-05-09 18:08:11+00:00,ylb_cat_soul22,bruh,4
2024-05-09 18:08:13+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:13+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:13+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:14+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:17+00:00,Risc__V,CLOWNDETECTED,13
2024-05-09 18:08:19+00:00,Martin_Gales,CLOWNDETECTED 󠀀,15
2024-05-09 18:08:20+00:00,Banties1g,MYLIFE,6
2024-05-09 18:08:23+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:24+00:00,anatolyxd,LOL,3
2024-05-09 18:08:25+00:00,Banties1g,CLOWNDETECTED,13
2024-05-09 18:08:28+00:00,roxa0,datatata,8
2024-05-09 18:08:30+00:00,Martin_Gales,CLOWNDETECTED,13
2024-05-09 18:08:37+00:00,roxa0,WHAT THE FUCK LOL,17
2024-05-09 18:08:38+00:00,klimzaa,why is everyone clown detecting,31
2024-05-09 18:08:45+00:00,klimzaa,ohi,3
2024-05-09 18:08:46+00:00,klimzaa,i had stream muted,18
2024-05-09 18:08:47+00:00,klimzaa,OMEYES,6
2024-05-09 18:08:50+00:00,roxa0,darara ra ra ra,15
2024-05-09 18:08:53+00:00,Martin_Gales,CLOWNDETECTED 󠀀,15
2024-05-09 18:08:55+00:00,爪口长工,FeelsOkayMan Clown xar2EDM,26
2024-05-09 18:08:56+00:00,klimzaa,CLOWNDETECTED,13
2024-05-09 18:09:02+00:00,Martin_Gales,perfect song for doro gameplay mhm,34
2024-05-09 18:09:11+00:00,klimzaa,@Martin_Gales nade100T,22
2024-05-09 18:09:12+00:00,smokedrinker_,CLOWNDETECTED,13
2024-05-09 18:09:13+00:00,anatolyxd,ost ow2,7
2024-05-09 18:09:14+00:00,爪口长工,FeelsOkayMan  Clown xar2EDM,27
2024-05-09 18:09:21+00:00,roxa0,its amazing,11
2024-05-09 18:09:41+00:00,ylb_cat_soul22,there is a song more good for doro's gameplay,45
2024-05-09 18:10:00+00:00,Martin_Gales,doro usally doesnt read chat when she is q'ing with people in ow. why is she today? MONKA,89
2024-05-09 18:10:02+00:00,roxa0,noobhunter gotta use that song in his videos,44
2024-05-09 18:10:07+00:00,smokedrinker_,WHY DONT U DRINK WHISKY WTF,27
2024-05-09 18:10:10+00:00,爪口长工,PagChomp,8
2024-05-09 18:10:30+00:00,爪口长工,yeah why don't you drink whiskey,32
2024-05-09 18:10:39+00:00,Risc__V,probably healthier than that water CLOWNDETECTED,48
2024-05-09 18:10:42+00:00,smokedrinker_,"yes ofc, whisky is tastyyy",26
2024-05-09 18:10:42+00:00,akitox1c,@Martin_Gales maybe a good mood :),34
2024-05-09 18:10:54+00:00,ylb_cat_soul22,too much for doro WAYTOODANK,28
2024-05-09 18:11:08+00:00,roxa0,Listening,9
2024-05-09 18:11:32+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 18:11:38+00:00,ylb_cat_soul22,its song for viewtubers,23
2024-05-09 18:11:55+00:00,roxa0,BANGER,6
2024-05-09 18:12:39+00:00,roxa0,"i can boogie, boogie boogie",27
2024-05-09 18:13:04+00:00,ylb_cat_soul22,nice nano mhm,13
2024-05-09 18:13:14+00:00,Martin_Gales,potg there?,11
2024-05-09 18:13:24+00:00,smokedrinker_,ggggg,5
2024-05-09 18:13:26+00:00,roxa0,gg,2
2024-05-09 18:13:49+00:00,Martin_Gales,why did you run in alone?,25
2024-05-09 18:14:05+00:00,爪口长工,get a rizz?,11
2024-05-09 18:14:10+00:00,smokedrinker_,"@Martin_Gales pro strats, i always do that",42
2024-05-09 18:14:13+00:00,ylb_cat_soul22,i hate rammatrs's ult its very annoyning to play againts this,61
2024-05-09 18:14:20+00:00,爪口长工,feeding the zarya deemaClassic,30
2024-05-09 18:14:23+00:00,ylb_cat_soul22,rammatra*,9
2024-05-09 18:14:36+00:00,Martin_Gales,"@smokedrinker_ run in alone, die, then blame support? classic tank",66
2024-05-09 18:14:56+00:00,smokedrinker_,@Martin_Gales how it should be OMEGALUL,39
2024-05-09 18:15:02+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 18:15:14+00:00,爪口长工,C9 LOL,6
2024-05-09 18:15:21+00:00,FasitoSinAIM,hola doro,9
2024-05-09 18:15:27+00:00,爪口长工,don't shoot her when she has her bubble up,42
2024-05-09 18:15:35+00:00,爪口长工,you're giving her more power,28
2024-05-09 18:15:46+00:00,爪口长工,the shield,10
2024-05-09 18:15:48+00:00,smokedrinker_,BREAK ME UUUUUUUUUP,19
2024-05-09 18:16:08+00:00,爪口长工,zarya's shield gkey,19
2024-05-09 18:16:10+00:00,Martin_Gales,gkey be feeding her like doro feeds noobhunter,46
2024-05-09 18:16:15+00:00,Banties1g,@爪口长工 shhh,10
2024-05-09 18:16:22+00:00,Banties1g,need to shoot the bubbles mhm,29
2024-05-09 18:16:34+00:00,IvanOnMyOwn,need +1? @dorozea,17
2024-05-09 18:16:36+00:00,ylb_cat_soul22,bantise is joining next match?,30
2024-05-09 18:16:37+00:00,oJov,@Martin_Gales best martin comment yet,37
2024-05-09 18:16:41+00:00,oJov,GIGACHAD,8
2024-05-09 18:16:41+00:00,Risc__V,Clueless,8
2024-05-09 18:16:45+00:00,smokedrinker_,foozleHeadbang foozleHeadbang foozleHeadbang foozleHeadbang,59
2024-05-09 18:16:51+00:00,InTallerAnt,!song,5
2024-05-09 18:16:54+00:00,爪口长工,yeah yeah mb new meta renxSMUG,30
2024-05-09 18:16:57+00:00,爪口长工,pop the bubble,14
2024-05-09 18:17:00+00:00,smokedrinker_,deez nutz,9
